"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Stock";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"ALL";"Bref";NA;"";"BF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"ALL";"SSBref";NA;"";"SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"SSB_exploited_pop";"3374.72960661271";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"Total_biomass_exploited_pop";"16079.1562864182";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"SSB_unexploited_pop";"22579.1469610137";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"Mean_length_of_exploited_pop";"169.57920257999";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"Z";"1.36900340947672";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"Mean_length_SS_of_exploited_pop";"383.996167565296";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"SPR";"0.149483814232863";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1998";"Critical_length_expl_pop";"221.284";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"SSB_exploited_pop";"2719.87090083783";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"Total_biomass_exploited_pop";"14550.3631803778";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"SSB_unexploited_pop";"22579.1463418985";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"Mean_length_of_exploited_pop";"171.077429779419";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"Z";"1.2565130146412";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"Mean_length_SS_of_exploited_pop";"381.631103084201";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"SPR";"0.120468016691194";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"1999";"Critical_length_expl_pop";"224.498";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"SSB_exploited_pop";"2486.45612628405";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"Total_biomass_exploited_pop";"14230.4025490639";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"SSB_unexploited_pop";"22578.4365725097";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"Mean_length_of_exploited_pop";"161.056678897469";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"Z";"1.30472318385643";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"Mean_length_SS_of_exploited_pop";"375.392679156301";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"SPR";"0.110130615659065";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2000";"Critical_length_expl_pop";"204.473";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"SSB_exploited_pop";"2256.62672312783";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"Total_biomass_exploited_pop";"15018.1975264129";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"SSB_unexploited_pop";"22470.9038685525";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"Mean_length_of_exploited_pop";"161.436941072083";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"Z";"1.31275821205896";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"Mean_length_SS_of_exploited_pop";"374.329475898283";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"SPR";"0.100417942150344";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2001";"Critical_length_expl_pop";"206.471";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"SSB_exploited_pop";"2279.84582167314";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"Total_biomass_exploited_pop";"16784.5198678547";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"SSB_unexploited_pop";"22238.5350323059";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"Mean_length_of_exploited_pop";"164.016690117178";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"Z";"1.16812770441329";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"Mean_length_SS_of_exploited_pop";"366.963624297093";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"SPR";"0.102484786848303";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2002";"Critical_length_expl_pop";"229.702";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"SSB_exploited_pop";"2679.79148894413";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"Total_biomass_exploited_pop";"17662.0028898496";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"SSB_unexploited_pop";"23088.5412710535";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"Mean_length_of_exploited_pop";"166.476944798968";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"Z";"1.33686329666658";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"Mean_length_SS_of_exploited_pop";"363.519885563911";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"SPR";"0.11607912146233";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2003";"Critical_length_expl_pop";"219.162";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"SSB_exploited_pop";"2643.70240957407";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"Total_biomass_exploited_pop";"17919.6557201199";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"SSB_unexploited_pop";"23984.7903914508";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"Mean_length_of_exploited_pop";"162.230469690563";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"Z";"1.28865312745135";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"Mean_length_SS_of_exploited_pop";"366.570525765818";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"SPR";"0.110232597030234";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2004";"Critical_length_expl_pop";"227.116";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"SSB_exploited_pop";"2668.66601067383";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"Total_biomass_exploited_pop";"19296.6151507583";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"SSB_unexploited_pop";"24862.6918567076";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"Mean_length_of_exploited_pop";"160.061434964384";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"Z";"1.3207932402615";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"Mean_length_SS_of_exploited_pop";"366.330394821255";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"SPR";"0.107352983219811";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2005";"Critical_length_expl_pop";"213.161";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"SSB_exploited_pop";"2509.74821372107";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"Total_biomass_exploited_pop";"20248.3232694209";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"SSB_unexploited_pop";"25803.1470025169";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"Mean_length_of_exploited_pop";"163.787108631786";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"Z";"1.44131866329956";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"Mean_length_SS_of_exploited_pop";"364.674117743726";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"SPR";"0.0973214385940108";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2006";"Critical_length_expl_pop";"215.451";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"SSB_exploited_pop";"2521.80788090463";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"Total_biomass_exploited_pop";"20100.7067028055";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"SSB_unexploited_pop";"27563.3125121731";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"Mean_length_of_exploited_pop";"166.434534115667";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"Z";"1.36900340947672";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"Mean_length_SS_of_exploited_pop";"359.992772121603";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"SPR";"0.0914793190632586";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2007";"Critical_length_expl_pop";"223.405";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"SSB_exploited_pop";"2755.18068082434";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"Total_biomass_exploited_pop";"19201.4893198708";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"SSB_unexploited_pop";"29777.8098350195";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"Mean_length_of_exploited_pop";"170.802644922908";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"Z";"1.35293335307165";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"Mean_length_SS_of_exploited_pop";"360.492009981162";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"SPR";"0.0925273563596975";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2008";"Critical_length_expl_pop";"223.968";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"SSB_exploited_pop";"2625.13613922088";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"Total_biomass_exploited_pop";"17124.4290965185";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"SSB_unexploited_pop";"31481.2827599277";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"Mean_length_of_exploited_pop";"168.066465984344";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"Z";"1.45738871970463";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"Mean_length_SS_of_exploited_pop";"364.280847657144";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"SPR";"0.0834522723673324";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2009";"Critical_length_expl_pop";"225.991";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"SSB_exploited_pop";"2200.35462938312";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"Total_biomass_exploited_pop";"15288.1206532722";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"SSB_unexploited_pop";"32036.4296916154";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"Mean_length_of_exploited_pop";"164.039228907926";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"Z";"1.48149380431225";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"Mean_length_SS_of_exploited_pop";"367.039585309095";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"SPR";"0.0686801187600598";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2010";"Critical_length_expl_pop";"218.136";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"SSB_exploited_pop";"1879.05502726163";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"Total_biomass_exploited_pop";"14755.3876594227";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"SSB_unexploited_pop";"31614.7982508498";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"Mean_length_of_exploited_pop";"163.480135361641";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"Z";"1.41721357869195";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"Mean_length_SS_of_exploited_pop";"365.131499685668";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"SPR";"0.0594350727092244";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2011";"Critical_length_expl_pop";"218.136";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"SSB_exploited_pop";"1784.81073656549";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"Total_biomass_exploited_pop";"14684.171615514";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"SSB_unexploited_pop";"31144.6085573015";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"Mean_length_of_exploited_pop";"161.16469386384";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"Z";"1.48149380431225";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"Mean_length_SS_of_exploited_pop";"361.396990171981";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"SPR";"0.0573055449741076";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2012";"Critical_length_expl_pop";"218.136";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"SSB_exploited_pop";"1615.18114823835";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"Total_biomass_exploited_pop";"14065.2459957229";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"SSB_unexploited_pop";"30724.7424155034";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"Mean_length_of_exploited_pop";"167.393947472729";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"Z";"1.54577402993254";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"Mean_length_SS_of_exploited_pop";"360.21266927886";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"SPR";"0.0525657048190003";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2013";"Critical_length_expl_pop";"215.451";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"SSB_exploited_pop";"1594.68823711711";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"Total_biomass_exploited_pop";"12951.8234850971";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"SSB_unexploited_pop";"29911.9685472703";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"Mean_length_of_exploited_pop";"168.719860500676";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"Z";"1.39310849408434";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"Mean_length_SS_of_exploited_pop";"356.776526908796";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"SPR";"0.0533352574281045";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2014";"Critical_length_expl_pop";"240.749";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"SSB_exploited_pop";"1686.19218307889";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"Total_biomass_exploited_pop";"12485.517528803";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"SSB_unexploited_pop";"28630.9308022055";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"Mean_length_of_exploited_pop";"157.679586249353";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"Z";"1.46542374790717";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"Mean_length_SS_of_exploited_pop";"360.007513527703";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"SPR";"0.0588865588740911";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2015";"Critical_length_expl_pop";"196.088";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"SSB_exploited_pop";"1473.90677375638";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"Total_biomass_exploited_pop";"13252.0967371504";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"SSB_unexploited_pop";"26586.9876685969";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"Mean_length_of_exploited_pop";"161.451740251069";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"Z";"1.42524860689449";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"Mean_length_SS_of_exploited_pop";"364.052566076223";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"SPR";"0.0554336370092673";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2016";"Critical_length_expl_pop";"203.29";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"SSB_exploited_pop";"1516.83481941939";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"Total_biomass_exploited_pop";"13894.9056933679";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"SSB_unexploited_pop";"25048.6009780289";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"Mean_length_of_exploited_pop";"164.756294590863";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"Z";"1.3850734658818";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"Mean_length_SS_of_exploited_pop";"356.381827444696";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"SPR";"0.060584276960903";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2017";"Critical_length_expl_pop";"229.074";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"SSB_exploited_pop";"1865.32659040584";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"Total_biomass_exploited_pop";"13962.9525372674";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"SSB_unexploited_pop";"25153.3863614277";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"Mean_length_of_exploited_pop";"166.828582933257";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"Z";"1.3207932402615";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"Mean_length_SS_of_exploited_pop";"356.981450490123";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"SPR";"0.0741409470081474";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2018";"Critical_length_expl_pop";"221.847";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"SSB_exploited_pop";"2139.72182059142";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"Total_biomass_exploited_pop";"14545.3726278323";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"SSB_unexploited_pop";"24988.1453191672";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"Mean_length_of_exploited_pop";"164.201394728287";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"Z";"1.20026781722344";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"Mean_length_SS_of_exploited_pop";"362.109563103875";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"SPR";"0.085650740358627";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2019";"Critical_length_expl_pop";"229.702";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"SSB_exploited_pop";"2610.24201531725";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"Total_biomass_exploited_pop";"15659.095788143";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"SSB_unexploited_pop";"24493.2677966931";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"Mean_length_of_exploited_pop";"172.926933515021";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"Z";"1.09581245059046";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"Mean_length_SS_of_exploited_pop";"365.848980264255";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"SPR";"0.10660557094555";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2020";"Critical_length_expl_pop";"216.968";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"SSB_exploited_pop";"3233.62311475408";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"Total_biomass_exploited_pop";"16096.6911565805";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"SSB_unexploited_pop";"24063.7936624104";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"Mean_length_of_exploited_pop";"181.300967558953";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"Z";"1.0395672531727";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"Mean_length_SS_of_exploited_pop";"369.251815813119";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"SPR";"0.13438801466168";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2021";"Critical_length_expl_pop";"244.421";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"SSB_exploited_pop";"3902.35094700768";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"Total_biomass_exploited_pop";"15552.9269854971";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"SSB_unexploited_pop";"23787.5746454162";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"Mean_length_of_exploited_pop";"180.940986669564";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"Z";"1.0395672531727";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"Mean_length_SS_of_exploited_pop";"376.301637187954";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer1718";"2022";"SPR";"0.164086915799907";"";""
