"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Species";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"total.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"gross.value.added";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"gross.cash.flow";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"investment[number]";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"investment[value]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"capital.value";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"taxes";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"net.profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"employment";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"average.wage";"1";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"technology";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[break.even.revenue]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[ROI]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[NPV.discounted]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[tot.landings.day]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[tot.landings.vessel]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[tot.revenues.day]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[tot.revenues.vessel]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[GVA.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[GCF.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[net.profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[CR.BER]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[vessel.util.ratio]";"120000";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[RoFTA]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet4";"ALL";"2000";"Economic.indicators[NP.cap.value]";"2";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"VESSELS.annual";"1";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"GT.average.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"GT.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"KW.average.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"KW.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"DAYS.average.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"DAYS.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"MAXDAYS.average.annual";"0";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"GT.DAYS.annual";"12";"GT*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"KW.DAYS.annual";"12";"KW*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.landings";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.discards";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.revenues.landing";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.revenues.discard";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.revenues";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"other.income";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.income";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"variable.cost[tot.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"variable.cost[fuel.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"variable.cost[commercial.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"variable.cost[other.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fuel.price";"0";"€/l";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[tot.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[maint.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[other.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[ess.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[avoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"fixed.cost[unavoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"new.equipment.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"labour.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"capital.cost[tot.cap.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"capital.cost[depreciation]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"capital.cost[interest]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"total.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"gross.value.added";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"gross.cash.flow";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"investment[number]";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"investment[value]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"capital.value";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"taxes";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"net.profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"employment";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"average.wage";"1";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"technology";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[break.even.revenue]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[ROI]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[NPV.discounted]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[tot.landings.day]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[tot.landings.vessel]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[tot.revenues.day]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[tot.revenues.vessel]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[GVA.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[GCF.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[net.profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[CR.BER]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[vessel.util.ratio]";"120000";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[RoFTA]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet5";"ALL";"2000";"Economic.indicators[NP.cap.value]";"2";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"VESSELS.annual";"5";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"GT.annual";"5";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"KW.annual";"5";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"DAYS.annual";"60";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"GT.DAYS.annual";"60";"GT*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"KW.DAYS.annual";"60";"KW*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.landings";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.discards";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.revenues";"0.003";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.revenues.landing";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.revenues.discard";"0.002";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"other.income";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.income";"0.004";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"variable.cost[tot.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"variable.cost[fuel.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"variable.cost[commercial.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"variable.cost[other.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[tot.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[maint.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[other.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[ess.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[avoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"fixed.cost[unavoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"new.equipment.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"labour.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"capital.cost[tot.cap.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"capital.cost[depreciation]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"capital.cost[interest]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"total.cost";"0.002";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"gross.value.added";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"gross.cash.flow";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"investment[number]";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"investment[value]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"capital.value";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"taxes";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"net.profit";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"employment";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Min.national.wage";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"average.wage";"1";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[break.even.revenue]";"0.002";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[CR.BER]";"1.5";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[NP.cap.value]";"2";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[ROI]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[tot.landings.day]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[tot.landings.vessel]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[tot.revenues.day]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[tot.revenues.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[GVA.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[GCF.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"ALL";"ALL";"2000";"Economic.indicators[net.profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"VESSELS.annual";"1";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"GT.average.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"GT.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"KW.average.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"KW.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"DAYS.average.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"DAYS.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"MAXDAYS.average.annual";"0";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"GT.DAYS.annual";"12";"GT*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"KW.DAYS.annual";"12";"KW*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.landings";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.discards";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.revenues.landing";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.revenues.discard";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.revenues";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"other.income";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.income";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"variable.cost[tot.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"variable.cost[fuel.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"variable.cost[commercial.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"variable.cost[other.var.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fuel.price";"0";"€/l";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[tot.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[maint.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[other.fix.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[ess.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[avoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"fixed.cost[unavoid.main.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"new.equipment.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"labour.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"capital.cost[tot.cap.cost]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"capital.cost[depreciation]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"capital.cost[interest]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"total.cost";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"gross.value.added";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"gross.cash.flow";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"investment[number]";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"investment[value]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"capital.value";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"taxes";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"net.profit";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"employment";"0";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"average.wage";"1";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"technology";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[break.even.revenue]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[ROI]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[NPV.discounted]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[tot.landings.day]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[tot.landings.vessel]";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[tot.revenues.day]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[tot.revenues.vessel]";"0.001";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[GVA.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[GCF.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[net.profit.vessel]";"0";"€";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[CR.BER]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[vessel.util.ratio]";"120000";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[RoFTA]";"1";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet1";"ALL";"2001";"Economic.indicators[NP.cap.value]";"2";"";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"VESSELS.annual";"1";"number";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"GT.average.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"GT.annual";"1";"GT";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"KW.average.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"KW.annual";"1";"KW";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"DAYS.average.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"DAYS.annual";"12";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"MAXDAYS.average.annual";"0";"days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"GT.DAYS.annual";"12";"GT*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"KW.DAYS.annual";"12";"KW*days";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"total.landings";"0";"kg";""
"SW_Task35";"Diagnosis";"Diagnosis--";"Fleet2";"ALL";"2001";"total.discards";"0";"kg";""
